X,Y,class
-1.442888,4.0867543,1
3.2776287,0.9823697,0
1.6926874,-1.8208736,6
-2.8312151,0.103535645,8
-0.085653745,0.35982794,2
1.994116,0.806987,0
-2.3921685,5.8624835,7
6.6200686,6.446485,4
4.1661325,2.700225,4
-1.7303481,4.5398417,1
-1.6148818,-1.0993862,3
-3.2300875,1.2376442,2
-0.6371167,1.4860007,8
-2.918221,2.6007369,1
0.297532,0.34032404,0
6.7446346,5.0510173,4
1.3465457,-2.541827,6
6.1677675,5.2466984,4
-4.947114,0.7998293,2
0.03350211,1.0503836,0
1.7534682,3.4588163,4
-1.1318496,-4.2564487,5
0.4941462,-1.6067811,5
-2.3025548,6.643732,7
-3.6916485,-2.7886636,3
-3.3258288,0.19618855,8
0.19555159,0.561057,2
-2.530893,6.0440383,7
-4.0553517,1.18562,2
-4.1930285,-1.7952288,3
-4.133308,1.4522642,2
-5.094959,1.1378518,2
1.1548773,-1.2207708,6
3.04683,4.9665556,9
-3.3116405,1.9575237,2
-2.8188102,-1.7555549,3
-5.078324,1.563982,2
-4.464994,-0.10008411,2
-5.143072,-0.54132384,2
2.6272168,-0.50234824,5
3.1174605,3.3287346,4
-3.214622,2.088475,1
1.3998271,1.9292672,0
2.8013587,0.8374185,0
3.3256369,1.6644449,0
3.063304,1.118698,0
-2.766632,1.2911488,2
-2.8729246,-3.1047955,3
2.9972405,0.91487676,0
3.807105,2.2122726,0
-3.4298716,0.1718197,2
-6.0916476,1.1122794,2
-5.3066235,1.2213784,2
0.96233493,-1.8407975,6
0.3701044,-3.6776032,6
-1.1729025,5.4640665,1
-5.085781,-0.5581106,2
-0.9316417,3.959073,1
0.875703,-4.295551,6
-2.5163713,-0.6548429,3
-0.27624485,-1.6727237,6
0.105665244,2.8585398,1
3.136566,2.5614371,0
-1.797561,-0.4098467,3
-2.1475348,6.728017,7
3.3003385,1.0619129,0
0.67645484,-0.54352117,5
2.1204798,2.3294585,0
0.9806139,0.59062654,0
-1.503274,-1.6233888,3
6.5897574,5.198833,4
-2.105105,0.35115546,8
-2.2553558,-3.833056,5
3.4222317,2.4012103,0
-2.568076,5.228285,1
0.39787382,0.14887191,0
-1.3206576,-2.8238266,5
-3.307349,1.5888692,2
-0.88354933,2.0069602,1
1.8392546,4.654528,9
-2.634275,1.378979,1
-2.7360914,-2.5388963,3
-0.83416826,3.006096,1
-3.4687827,1.2556984,2
-1.400031,-2.822895,5
-0.16754566,5.6148252,9
-0.19088066,-0.97405046,6
4.9178786,4.0925484,4
0.8273893,2.5755947,0
-5.11757,-0.90184677,2
-0.03657352,-2.2215993,6
-5.1893106,0.13862485,2
1.4924982,0.39658052,0
-3.0473905,0.27832767,2
1.1122582,-1.0023679,5
0.9701245,0.19694097,0
1.2763277,0.21555859,0
-3.7304723,1.4713511,2
0.05278638,-1.8757626,6
1.0387509,-3.06219,6
-2.058855,-0.39080906,3
-1.5408156,1.7403568,2
-3.1852736,-1.937716,3
6.212161,4.8638,4
-1.750379,0.61891603,8
-2.056912,3.2083654,1
-0.7304211,-0.22782695,6
-1.9321102,4.9760156,1
4.1958737,3.3020306,4
-1.0100874,-2.7424984,5
3.2708752,2.674927,0
-1.9570589,0.594558,8
-2.2172594,6.5210094,7
0.022147262,-3.325758,6
0.43993586,1.6423028,0
1.4499836,-0.28029007,0
-1.1898028,-0.19905624,6
-4.214979,-1.067395,3
-2.1237822,5.8929205,7
1.1753099,-0.4008951,0
3.2640471,-0.2531296,0
-2.175253,5.942669,7
-0.9471483,3.3452926,1
-4.107292,-0.16865376,2
-1.8556896,5.7647576,7
0.560743,6.3081274,9
-1.4592981,5.1575685,1
0.19247809,2.9108586,1
1.2519543,-1.7563449,6
-1.7850604,-0.9155947,8
4.537527,4.724913,4
-1.4422921,-2.5821047,3
3.0281088,0.48655644,0
-2.6869354,-1.5806502,3
0.3632252,-0.9425655,5
3.2133374,-0.5602341,5
0.6328666,6.3699665,9
-2.4958785,6.559648,7
0.4925132,1.4551345,0
-2.7765589,6.8466015,7
-2.4224076,-1.7543743,2
0.5034554,-3.4500406,6
-0.28089204,1.5636877,0
2.8304307,-0.92031,5
-3.1379025,2.7056892,1
-0.51553845,-3.1067412,6
1.7887686,-0.0752055,0
-2.6869524,0.14228067,8
-1.5934048,0.8444225,2
-0.1072985,-2.1491802,5
3.935006,3.5078416,4
6.9614744,5.0285544,4
0.030218406,0.41742525,0
-1.9169041,3.0929022,1
-2.7992444,-2.8146214,3
6.4522214,4.45678,4
-1.0115509,-0.22680631,6
-0.27273983,-0.2246092,6
1.8405681,-1.2563039,6
-2.207141,6.3236156,7
1.8193927,1.0374092,0
-0.86991525,4.523878,1
0.361572,-1.4196061,6
3.4220147,1.4019973,0
3.325732,2.6219978,0
4.704647,3.9988756,4
0.9180048,-0.25934485,0
-2.4482543,4.4644003,1
-2.5472534,3.566093,1
-3.0822861,4.611331,1
-3.1423829,-3.0493557,3
0.7684284,-1.3640361,6
3.5197668,1.4951642,0
-2.0562718,5.4575157,7
-1.6765976,4.0197077,1
5.331009,3.429232,4
-1.3894001,-2.1307294,3
6.6852093,5.3860383,4
1.6518865,-2.1344116,5
-2.114614,6.2019744,7
-2.4384558,0.5235489,8
4.408958,3.0344605,4
0.91857636,-1.5147139,5
-3.3841581,-0.67817956,3
-1.2684997,-4.689743,5
0.16659565,-1.6865495,5
1.0834609,0.47450384,0
-0.2665129,-3.3474643,6
-3.4726756,-2.3180206,3
1.0516077,2.0392528,0
-1.8950365,-1.2655878,5
-2.6281612,-1.7396973,3
5.3078375,4.820734,4
-3.707765,-1.3355966,3
-4.239737,-0.7550227,2
4.0583396,0.4687528,0
2.0555212,-0.5184915,0
-2.3626087,0.047663007,8
0.5242201,-1.9034067,5
1.308279,-2.9791245,6
-0.15524305,2.8420103,1
0.30017632,-3.8828778,6
3.7152965,2.8420928,4
-2.5982738,0.23881276,8
-1.5929891,3.313814,1
-2.110129,-1.1377425,8
3.2231143,1.5019354,0
-2.2637315,2.8464098,1
0.59817725,6.5527816,9
-2.5476966,0.60747993,3
-2.2014585,6.691917,7
-4.111857,-1.4684217,3
-4.5386367,0.017929876,2
-2.0130332,0.59566426,8
3.635435,0.7442453,0
-1.494305,-0.53385067,3
7.008492,6.121467,4
5.496668,3.199753,4
-1.4083803,-1.2682287,3
2.6441762,0.8708695,0
1.2922194,-0.86302936,5
-0.19725405,1.3728142,0
3.6331613,0.64784575,0
0.36528838,-1.4547342,5
3.8982923,2.0802033,0
-1.735302,-3.6646683,5
-3.7644947,1.7146947,2
-1.9178746,0.08053131,8
2.991795,1.0206131,0
-4.651643,-1.5314591,3
0.29644957,0.0800629,0
-3.321479,3.260975,1
-1.2156448,-4.0201044,5
-0.3621043,5.511286,9
-4.058483,-2.2512386,3
-2.1460414,1.8404727,1
1.6176858,-2.7075467,6
1.5426123,-1.3823116,5
-0.67160964,1.0900422,3
-3.3366358,-2.9279702,3
-0.4676559,1.0848761,0
-1.459929,2.9365623,1
0.28383443,-3.1609125,6
-1.7441429,0.054826025,8
-0.74192566,-2.982425,5
5.794775,5.0238576,4
-3.0915592,6.5426507,7
-4.2938485,0.4125642,2
-1.7569073,0.761822,8
-1.6196393,2.824534,1
-1.1447301,1.1666176,8
-3.2635033,0.7439704,2
-6.049989,0.9304906,2
-3.2439797,0.04897015,8
0.079048835,-4.1048803,6
-1.289736,1.7815241,2
5.914444,5.45088,4
-3.9101584,1.0040364,2
-2.4687,5.903153,7
-2.5913298,5.761544,7
-3.2243266,-0.9330861,3
-3.276115,4.689395,1
3.2742658,1.1513361,0
-2.3251672,2.9161587,1
-1.607424,-0.5594876,8
-3.343581,-1.2144524,3
-2.816913,-0.036507048,8
-2.8904295,1.9475517,1
3.5722792,0.93708324,0
0.3979392,2.0348697,0
-2.5658092,3.4700637,1
1.7113307,0.043626204,0
-0.7494141,-2.8416631,6
-3.5412388,-1.3338258,3
-0.6853566,0.9644875,2
1.7663391,3.5707822,4
1.6433914,1.087593,0
3.290213,2.0283928,0
1.3279229,-3.1657174,6
-3.9887397,2.0045042,2
-0.7553043,-0.6261777,6
-1.5198822,-0.7054006,6
2.4898849,-1.1686826,5
-3.4751642,0.90512675,2
-2.267506,1.9363017,8
6.2587495,4.0048723,4
1.2730316,2.0100832,0
-0.36558145,2.9861732,1
-3.3876667,-0.32655245,3
-2.214126,-0.21984753,3
-2.5594327,5.0730276,7
3.4964006,1.0953395,0
-3.1149974,-0.6418636,3
-0.7554142,0.64898014,5
-2.6572149,4.724024,1
3.1687248,0.08713252,0
-2.4589448,0.81420666,8
-3.6488023,0.30313787,2
-1.2452369,1.9591742,1
3.1968997,0.70253587,0
1.5394819,0.06269599,0
2.2438664,-0.06721032,0
6.874826,5.007671,4
-3.5327332,0.7641979,2
-0.20455977,1.6850753,0
-0.646578,0.40486497,3
5.8572865,3.6074667,4
-4.21056,1.2705144,2
3.3337784,1.0649748,0
6.3676887,5.11115,4
2.7955496,1.4215714,0
3.398842,1.9194751,0
-0.23102409,-1.7626541,5
0.642428,-0.29380456,6
-3.5568104,1.1629618,2
-3.9286718,-2.259487,3
-0.4901469,0.8110415,8
-2.247859,5.865678,7
-0.60831785,2.8066118,1
-1.690867,2.146801,1
4.7089906,3.5395887,4
-3.4905796,-2.5069277,3
-1.9983544,1.6352054,2
-6.0173855,0.33173576,2
-2.5334756,6.164645,7
0.76371676,1.5456095,0
2.3056536,0.85942477,0
1.4068122,-2.091144,6
-2.0612674,4.9876347,1
0.47119614,5.993989,9
-3.2982156,0.73504394,2
-5.1536846,0.4051759,2
-1.563775,-3.6898997,5
1.3828294,-2.5937502,6
2.7070704,1.9734521,0
5.0999603,3.8461566,4
-3.3583407,-0.029969882,2
2.5499375,1.5703527,0
-2.236224,0.5872036,8
-3.7983663,1.3208969,2
-3.1474144,3.5427392,1
-0.9804298,-3.0593972,5
-3.6040032,-2.3744104,3
0.9165066,3.2177603,1
3.7653847,1.4578047,0
-1.9115491,3.8072407,1
0.36230054,2.578051,0
-5.602703,0.16742294,2
-2.607927,6.426733,7
-2.3254914,4.693152,1
-3.867171,0.4492859,2
3.576244,1.1793122,0
-3.5539906,-2.1440263,3
4.3680444,3.7240539,4
-0.9601027,-0.5871463,3
-2.2664723,-3.6531153,5
-0.0800587,-1.5164201,6
-3.799156,6.106263,7
-2.8501556,1.2436593,2
0.491278,-1.8845084,6
1.8875327,0.32267678,0
1.3383474,2.0060716,0
0.68860734,-2.0608315,6
-0.48286474,-0.7371802,6
3.9079018,1.7574986,0
-2.5171428,-3.2092283,5
1.6646132,1.3930141,0
2.1896942,1.233832,0
-0.7431662,-1.3532786,6
-2.7062433,2.5761623,1
3.7394457,0.44952095,0
0.28053722,1.4983503,0
-2.4948447,0.055963133,8
2.233662,1.3191352,0
-2.4240844,1.8386365,8
-5.0049467,1.229287,2
1.2658336,-2.3760042,6
-2.9324367,0.10737904,2
2.9282913,0.7537233,0
2.4577417,0.40141863,0
-4.6216717,1.0025947,2
6.212719,5.0300994,4
4.4281445,1.861277,4
-0.10847168,3.5264435,1
-0.38769776,0.10795723,6
2.8034718,-0.5732124,5
-6.097199,1.0200917,2
0.3989044,-2.9489634,6
1.1916399,-1.6666125,6
2.4304585,0.105297044,5
0.5526146,5.10111,9
-1.8729838,-2.1315763,3
-2.915315,1.368612,8
0.35506067,-2.6171608,6
-2.2295115,1.7794248,1
1.2140638,1.7601709,0
2.39884,-1.4905618,5
1.3103039,0.5886394,0
-4.752419,1.4017466,2
6.573279,4.4425693,4
-6.233859,0.62263036,2
-3.3305137,0.6318077,2
-4.87678,1.3485613,2
-1.6333367,4.7233443,1
6.6536064,6.2385283,4
-1.5811256,3.815172,1
-1.8065305,5.383164,1
5.476759,3.6586494,4
0.68215126,1.2233385,0
-3.4885786,5.687919,7
-1.2311496,-4.5648265,5
-1.1860523,5.7465725,7
-2.2983172,1.0349171,2
-5.290407,-0.65415996,2
0.15292259,1.0638734,0
-2.4394186,0.20727879,8
4.060159,3.6630967,4
-0.37385505,-2.2707565,6
0.8271347,-2.0964391,6
-3.4211361,-1.4318708,3
-3.6966577,0.841617,2
-0.3250309,2.2719867,1
-0.3744393,2.367953,1
-1.2078315,1.6842644,0
1.0007474,1.8718417,0
-4.587152,1.044208,2
3.3888757,1.7057089,0
0.8070433,5.5813622,9
-2.8336167,-3.1531913,3
-2.4697917,6.51914,7
-0.8542165,-1.2444254,3
-4.091798,1.16842,2
5.6727376,5.192017,4
1.8146298,5.1500134,9
-4.6821003,0.60279375,2
-1.7326248,0.6725169,3
-2.7138166,-0.46307388,8
1.5735364,4.48724,9
-2.306302,5.8173933,7
3.0469794,2.5058749,0
2.0061092,1.3123479,0
1.0803913,4.532546,9
4.921464,4.3597727,4
0.24386933,1.2531016,0
-2.1553614,5.446717,7
-2.7745168,6.575964,7
-1.8193954,6.2561646,7
-2.9114974,5.5542374,7
5.6050243,3.6255836,4
3.551289,1.507309,0
-0.65676296,-1.4409775,5
-0.3908503,-2.439982,5
5.367442,3.5207543,4
-5.0791545,0.8998945,2
0.5200483,6.3265944,9
-2.2651417,2.3991938,8
-5.268894,0.38536155,2
-2.6183438,6.3808017,7
-3.8556652,-1.445625,5
-5.7569923,1.1859376,2
3.620271,-0.08230286,5
-1.556221,5.1169996,1
3.5009034,-0.34118006,5
-2.604598,-0.0033569313,2
-2.8947663,-1.1029887,3
1.6382531,-2.0427716,6
-6.049038,0.7454092,2
6.071215,4.8293643,4
0.8662902,-0.08916615,0
5.8289056,5.195106,4
-2.277446,5.177701,1
0.41474974,0.9712458,0
1.0632858,2.9016347,1
-3.6852822,5.730173,7
-2.4158812,-2.0423748,3
0.4552343,-1.7990175,6
-6.1489515,1.2502689,2
2.503505,0.37236834,0
0.04825859,1.9337007,0
6.9544144,6.0211964,4
3.6733336,1.5953532,0
-2.494389,1.3699588,2
-0.52630186,1.151605,3
-4.8881574,-1.3257676,3
-1.6884903,-1.8827244,3
-1.9647288,0.098830976,8
3.716578,1.0532588,0
0.10156599,-1.0394075,5
-3.8807085,-1.8287574,3
-1.3671165,4.2466784,1
-2.164341,6.6391497,7
1.6298412,-0.7328436,0
-1.2256142,-0.95003265,3
-1.429641,0.98185897,8
0.27793995,2.3989742,0
-3.7533302,0.7629522,2
-1.9999392,2.146085,1
-1.8622488,4.120553,1
-3.8029559,-0.7176598,2
-1.2460015,-4.831765,5
2.2748098,2.492283,0
-2.651642,1.1150799,2
-1.508755,-0.40978774,8
-2.657086,1.8806055,1
-0.93507665,4.4154167,1
-2.5342753,2.0119655,1
6.3570414,5.8743167,4
-1.4174199,3.7096012,1
1.2870469,2.4203606,0
0.06566367,1.6766237,0
0.7008053,3.6437478,1
1.0177226,-2.3106086,5
-3.2560947,-2.8038318,3
-0.5980314,-2.5507138,5
-5.4638844,0.13154022,2
1.8097383,3.3662271,4
-4.8598423,0.63959837,2
6.3845468,5.084366,4
-1.0351679,1.3570205,2
-0.12086451,-0.88704085,6
3.130234,-0.3561744,5
-6.202002,1.4763225,2
1.6670237,1.06983,0
1.9041051,-1.2513372,5
1.5022527,4.2563434,9
-2.054243,3.6475809,1
0.5656535,-4.024547,6
-4.968234,-0.5760756,2
-1.8596158,3.07062,1
-4.250039,1.1376716,2
0.07975647,-2.4366527,5
-4.9766397,0.5371827,2
2.104191,-1.3022587,5
1.374001,-1.6246451,5
3.3547115,0.97392946,0
-0.8061957,-2.8500574,5
2.492295,0.8751026,0
2.6247864,1.6386967,0
-1.7239221,6.1118035,7
2.5325553,0.75620675,0
-2.2715795,2.293977,1
-5.828783,1.0545065,2
1.7097425,-0.9187583,6
-2.878778,1.7037462,8
0.79349095,0.63608325,0
-4.9784226,-1.2562835,3
-2.8344316,3.1803968,1
-2.5291185,2.1242528,1
-1.4365021,0.8366542,3
-1.1509764,2.8574963,1
-2.058973,1.733943,8
-2.1055372,4.8303585,1
3.3526766,1.833397,0
-0.06855517,-1.6223205,6
-2.703686,-0.7590285,8
-3.763187,5.9318,7
-1.9123001,-2.2903447,3
-2.5628488,1.4197809,2
-1.0853318,-0.3499668,8
-0.6861452,0.75231487,3
0.9372849,0.28588367,0
-5.232575,0.3780726,2
-0.834314,2.899699,1
5.0447807,4.952609,4
-0.72104555,-3.8531184,5
1.4730188,-0.17225857,0
0.8843352,-2.948305,6
3.0646029,3.841748,4
4.0132947,0.92869115,0
-2.8851798,2.4577043,1
-3.0079477,6.347473,7
5.097186,2.492723,4
0.6129489,-0.21959653,0
-2.9760442,6.1856294,7
-3.2182136,5.7500153,7
-2.870116,3.0442705,1
-4.319428,-1.9449619,3
-0.8407105,2.241081,1
-3.2921684,3.0773172,1
6.2307634,4.489759,4
0.56157535,-0.76608795,5
1.2815907,1.0255686,0
-2.1549742,0.0806915,8
-4.6643853,-1.8710326,3
0.23367624,2.24159,1
-1.9089997,1.0892602,8
1.1374633,5.5643587,9
0.9735153,1.6907017,0
-0.49263385,-2.7737315,6
-5.531089,0.7010224,2
-0.5394184,0.5032304,3
-2.9300518,1.1085334,2
1.5411764,-0.33741733,5
-2.0052154,5.089769,7
0.6509607,1.0191106,0
-0.5675541,-2.1243324,6
-3.7728648,6.0115504,7
-2.5509698,-0.27204418,8
0.18193384,-4.032568,6
4.941426,3.143623,4
2.0695405,-1.4577076,5
-1.7943414,6.319905,7
-0.6996885,-2.376708,5
-2.5701263,3.165745,1
-3.0483036,6.3752027,7
-5.8163333,1.3079062,2
-1.322927,1.183357,8
6.2650695,6.0278325,4
-2.6659756,3.9491875,1
0.7044463,-3.471536,6
-0.4411423,-0.20838389,6
1.8904886,-1.8703696,5
-2.0470169,-0.28595737,3
-3.062455,2.9831169,1
-3.3060954,1.4280174,2
4.7606683,3.4554455,4
-3.2276297,1.5631473,2
-1.2802958,-2.9475393,5
-2.0868664,5.3029447,7
-4.185432,-0.42846975,3
1.1334412,2.9584782,0
-4.17652,-1.21986,2
-5.640949,0.2106553,2
-4.2976036,-0.59918797,2
-2.1951652,-0.59249747,3
-5.119086,1.2855566,2
-2.1876895,6.920855,7
-4.1371317,1.800463,2
-1.7072017,2.4953103,1
-2.0761476,-1.1015731,8
-2.150813,2.4210742,1
6.280377,4.441836,4
6.7694182,4.741319,4
3.0748599,-0.48835206,5
0.165289,-3.1086679,6
1.4169472,-1.8280865,6
-4.41354,-1.8425531,3
-3.0572681,-0.8599111,5
2.8966205,4.1291723,4
-2.4594312,2.654842,1
-0.75321805,-1.763189,5
2.0314665,-0.6684855,5
-1.7270426,5.3711853,1
-2.2424977,-1.1583898,2
-1.0223411,-3.040205,5
0.0073716324,3.037194,1
6.5977254,5.444857,4
2.289489,1.4002815,0
-2.5323966,1.6821846,1
2.660978,0.28315276,0
0.094272226,0.020462455,5
-0.19578116,-3.4234838,6
-5.3906956,0.8609064,2
1.111391,-1.4078722,6
3.5372958,-0.47923136,5
3.8586414,3.2129192,4
-2.2551737,3.262901,1
0.15984437,-1.735687,5
-4.3215833,-0.57890594,2
-6.503826,1.3634473,2
-3.1058428,5.9692483,7
-0.5440496,-2.2489004,6
-3.4178045,4.5572,1
-2.111906,-0.28685582,8
-1.1052436,1.7952405,1
-1.7286074,0.48333088,8
-4.1837587,-1.9605753,3
0.1616203,-1.4628431,6
5.659752,5.414552,4
1.7663682,-2.348359,6
-2.005211,-3.09156,3
-0.9109851,3.1098292,9
-2.6973383,2.957408,1
-2.387971,2.323935,8
-2.6708457,1.7481452,1
2.519249,0.35321242,0
2.918294,-0.031518195,0
-2.6455626,1.6564728,1
-0.21067317,-0.7832809,6
-2.935261,2.1835568,1
2.419747,0.19931728,0
-3.6614964,1.2512945,2
0.23819353,-1.3397062,5
-1.5649747,-1.4409937,5
-2.6423218,-0.9757864,3
-2.9402466,-2.446355,3
-0.55842113,2.3833556,1
5.46756,4.2041526,4
-1.3693962,-4.1347437,5
3.3993497,3.2472427,4
1.5078434,3.3646243,4
-3.5752158,2.1908839,2
-5.3555894,-0.495346,2
3.1751807,1.8566378,0
3.6725616,1.456906,0
-3.9418662,-2.256928,3
-4.3462887,1.1286947,2
2.3624012,1.2151312,0
-3.5926013,-1.4720367,3
3.9650974,0.23239723,0
-0.37492326,2.9461193,1
-1.4131657,-3.8012254,5
-1.6917275,-2.4491007,5
0.915216,2.6588697,0
-1.6458961,-1.5189466,3
5.9088364,3.5504742,4
-2.1029282,-3.9343944,5
-2.3046172,3.819152,1
3.1781325,2.223765,0
-3.9057267,1.3117398,2
4.5590286,4.712173,4
-3.8604054,-2.5907545,3
3.45449,1.2162226,0
6.4049344,5.673283,4
-0.225099,0.027549975,3
-1.7860881,-2.9202912,5
-1.5761515,3.7466824,1
-0.9792938,2.1681728,1
2.4195611,2.1178107,0
-1.7649571,-2.0967,5
-2.5913613,3.6823716,1
1.6553227,-1.3873366,5
-1.5654291,4.1066213,1
-1.2330521,-0.2702336,3
-0.6049274,-0.06304078,5
-2.4573112,5.9813356,7
0.52730197,-3.42269,6
-4.5081773,0.152773,2
-2.8303785,6.277241,7
-1.598281,-2.7884345,5
-0.013315683,-1.8952118,6
1.0219351,1.5957361,0
0.5038865,6.310595,9
0.8066719,2.5291493,1
-2.0699394,2.3164744,1
-2.8028007,1.5699595,1
-4.1522717,-0.32041895,2
-3.5639358,5.660526,7
-3.2334962,-0.21060263,2
3.145083,0.6614317,0
5.3059993,4.6268964,4
-3.4127216,0.031338215,2
0.40138924,-1.1420537,5
5.3970747,2.857039,4
0.5905341,-0.9522425,5
-3.0039682,4.4033,1
-2.8448792,-1.5439285,3
-3.5894215,5.732001,7
-2.802401,3.454323,1
1.1402057,-2.5488803,6
1.1047696,-2.5252118,6
6.3055906,6.15171,4
6.1565704,3.7803326,4
0.19858786,-2.0382342,6
0.17322193,-1.6167686,6
1.4861679,2.679863,0
-4.6753335,0.8957156,2
-0.4926572,2.0213573,1
2.3532588,3.5812821,4
5.5140605,3.4551964,4
-4.794988,-1.3819934,3
-3.1657405,-1.9236205,3
-5.8346543,1.4536074,2
0.3828618,-3.512433,6
0.54426986,1.2325518,0
-4.184471,0.81844234,2
1.4176272,1.6572819,0
2.934836,2.4514365,0
-4.687964,0.6826425,2
-2.9431798,0.46681243,2
6.60008,6.2136197,4
-0.98971176,-1.2716762,3
