X,Y,class
-3.538448,6.28467,7
1.2433875,-0.68507546,6
-3.3624208,6.106459,7
1.0941589,-2.7207482,6
6.6691546,5.0642104,4
-1.0231763,4.9858613,1
-1.9248216,-3.5404956,5
-1.3434643,-4.905805,5
-1.7911977,-4.3327613,5
-1.9601235,-1.3834662,3
-0.8969304,0.027367594,3
-1.675152,5.0968127,1
1.2846141,-3.2764823,6
4.600105,4.932709,4
-5.215081,0.1120172,2
5.562714,5.637983,4
-3.2096088,-1.536257,3
0.6820921,-2.482001,6
-3.520385,-3.1716642,3
-4.0906744,1.0811455,2
0.36765805,2.525207,1
-2.6808429,2.8281958,1
-1.3069013,-3.6681612,5
-2.1085064,3.4114726,1
-1.448548,-3.769847,5
3.2721498,1.804368,0
0.5463001,6.145114,9
-1.5248466,-1.2087841,3
1.5626767,-1.9511087,6
0.8099155,-3.8757668,6
0.22722313,-0.74267304,5
-0.48892346,2.7214386,1
0.23625034,-3.2206151,6
-1.4478655,-2.794648,3
-4.4936395,-0.24713616,2
-3.1212187,2.0629442,1
-3.5622368,0.76027197,2
-2.270945,-0.30297095,8
2.2446947,0.3152548,0
1.2361397,1.1903377,0
-1.4371196,2.831006,1
1.2688245,-1.0599983,5
-2.3184068,1.356391,2
-0.54793656,-2.588301,6
-1.9110866,-1.3465813,3
-3.6240811,-3.0177252,3
-4.561868,-0.0052555995,2
-2.4150321,-1.8830556,3
0.55552953,-1.1557897,5
-3.159082,0.015282937,3
-2.0400932,1.552791,8
-2.048053,5.341383,7
-4.117022,1.1523975,2
1.7249746,-1.5425556,5
-2.6982393,-3.0272753,3
-1.374743,-3.524939,5
2.039835,5.3659105,9
-2.3484526,5.104516,7
-2.507919,6.5883384,7
1.7895423,5.5690722,9
-0.10407289,3.0780723,1
-0.41050768,-3.1740901,6
-4.832874,0.93695295,2
2.8766813,1.7042392,0
0.96446526,1.1896222,0
-0.709057,2.5003362,1
-1.2240465,-2.3446054,5
3.661653,1.030837,0
0.36358622,1.935439,0
-1.6215669,1.0275489,8
-2.1146472,4.5900407,1
1.5765324,-1.4243032,5
0.94998515,-3.2789505,6
3.343356,2.6956794,0
-1.8920647,-1.9203106,3
-2.1538851,4.4919147,1
-2.0212522,4.303484,1
-0.8597223,0.58558834,3
-1.9169239,5.2001486,1
2.0629468,1.6215876,0
0.12876146,-1.8654246,5
0.8178379,-3.0543551,6
-3.5073063,-1.2535627,3
0.6679351,5.829295,9
3.4561267,1.5445837,0
-3.2190304,5.954213,7
-1.90928,-0.17721848,3
5.3931985,4.7245765,4
2.0350857,-1.3670889,5
0.72427404,-1.9400635,6
-1.7651863,0.10660621,3
2.7487414,1.0240504,0
-2.0462232,0.23262645,3
-3.2881045,-3.0965376,3
5.652964,5.3978148,4
3.931233,1.46749,0
-2.1013484,5.083618,1
-2.1050518,-2.1480916,5
-1.7237397,3.5134053,1
-0.7016126,-3.1989625,5
-3.30895,-1.3821805,5
-3.6896024,5.8998322,7
0.32383043,-0.7861829,6
-2.7289162,1.4400748,1
3.0040019,1.5427791,0
-2.249643,3.1839833,1
-1.5819794,5.2946205,1
-0.013496084,3.163313,1
1.6751639,0.54589033,0
-2.870949,3.592407,1
0.99254876,-0.5369937,5
-3.031717,5.0852437,1
-4.307073,-0.771506,3
0.27229232,1.166459,0
0.3634664,-0.27844408,6
-2.2633386,1.2004477,2
3.319011,3.6460345,4
0.7853567,-3.0415223,6
-3.1698563,-1.3645874,3
-1.5950315,3.181152,1
2.3455482,4.0217133,9
-1.8578736,-0.69194686,8
-0.30366245,-1.8204734,6
-1.8022255,-0.09870192,8
-2.4309354,4.1831145,1
-2.9412556,6.1083117,7
0.7722404,-3.6173017,6
-3.5550177,0.3136236,8
1.7062325,-2.780785,6
2.796019,-0.56754375,5
1.447262,1.2389034,0
5.805783,5.5624537,4
-2.948529,-3.1663337,3
-1.6973575,3.142887,1
-6.3209233,0.751211,2
1.2112387,-1.871042,6
-0.3578933,0.5479595,3
1.0038905,0.931086,0
-0.9770289,-2.3971763,5
-3.4672725,-1.0660081,3
1.3764808,-0.7658675,6
0.21324843,0.3453163,0
-2.67816,5.593758,7
0.5857957,-2.3346517,6
2.3946173,1.4001276,0
1.0427774,1.5812074,0
5.1182013,3.6759248,4
5.2799835,2.752532,4
-5.732225,0.43202254,2
1.921921,0.5201362,0
2.931458,0.4319214,0
-3.6481693,-3.0424998,3
0.16203053,4.8010125,9
1.9192078,0.3645603,0
3.0894833,4.82786,9
-0.80833304,-2.202318,5
0.92933494,0.6131009,0
-2.596898,1.8709211,2
3.6454854,1.1101346,0
-0.85729027,1.4564351,1
4.198185,3.3181868,4
2.5818539,1.1454864,0
-1.7831465,-0.695909,8
-3.076428,2.9061246,1
-0.48954886,1.1138221,8
-1.8261764,4.020806,1
5.6098137,5.2322335,4
-0.68509316,-2.647734,5
-4.067104,0.9665445,2
1.5882893,-1.3538015,5
-3.0534678,3.4935296,1
-4.727416,0.10091942,2
0.39606118,2.0272045,0
-5.628978,1.1992466,2
-1.547828,-3.5877624,5
-2.9566932,2.5655138,1
-2.9689677,3.9659894,1
3.8232145,2.3337924,4
-0.6691471,3.662476,1
0.93775743,0.20994166,0
3.178068,1.131225,0
5.3243914,4.4707727,4
-2.2997537,2.6827233,8
2.7848942,4.6697006,9
-5.0255914,0.47123206,2
2.273224,1.1956912,0
1.6690747,1.6203809,0
1.3081186,-2.1562626,6
-1.5620408,2.098792,1
-1.8110936,6.1463537,7
5.031313,4.7664757,4
-0.64442325,-0.57754004,3
-3.384146,3.1311803,1
0.7397409,2.0932794,0
-2.5390532,-0.5514665,3
2.9075685,2.008054,0
4.7160454,2.0039368,4
-3.5578396,-2.4552739,3
-3.3216238,1.7708033,2
-2.1922984,2.1180253,1
-1.0053506,-1.153857,1
0.14155728,2.1778316,0
-1.623478,-1.7440133,3
2.2803602,-1.2477497,5
-1.9854021,6.5255713,7
6.921358,5.97845,4
6.133668,3.6763108,4
-3.9022386,-2.6294408,3
-2.1727045,1.2706112,8
0.4535491,-1.6563164,5
-0.89780045,5.1907597,1
-0.7451399,0.6305499,3
0.19330381,-3.0596268,6
-3.419202,-3.0337975,3
6.4804373,5.159245,4
-0.81815165,-0.41395545,6
-4.3539853,-1.4921997,3
-3.0560927,-0.6915705,5
-1.1812369,2.0777295,1
-6.393447,1.2173394,2
-2.5968096,-0.4351568,3
-2.941945,-1.0905086,3
0.89527833,1.9548577,0
-4.737448,-1.1315361,2
-2.7279062,6.5030155,7
-3.4289725,0.91720444,2
2.5492454,-0.58360755,5
-3.9518242,-2.053413,3
-1.4242216,0.2560449,8
-1.2114959,0.7051043,3
-2.273098,3.5040245,1
0.8179996,1.6980392,0
-3.2391312,4.5621853,1
-1.685606,-2.785969,3
-4.8800282,0.18770725,2
0.39929911,0.5623963,0
-3.7926624,1.8161112,2
-3.5260925,5.247445,7
2.6526837,1.3370312,0
-1.7895716,0.3473538,8
-0.9709481,-2.4832788,5
-1.9017107,3.0381353,1
-0.08422259,-2.3918653,6
6.4748583,5.579368,4
1.4498706,1.3790888,0
-0.15214555,4.2193604,9
-0.07814322,-2.6743557,6
-4.397125,-0.52159035,2
2.3501253,5.0658402,9
-4.4154525,1.2806444,2
-0.5953792,-1.7607881,6
-2.1877527,-0.3805106,3
0.20559476,1.6505022,0
-0.22544788,1.1038115,3
-1.7991827,2.4221203,1
-0.31681255,-0.033807382,3
-2.5777414,4.3772607,1
-3.5511007,5.497103,7
-0.7611096,-2.3082623,5
-2.018742,-1.1207433,3
-4.639749,-1.3503438,3
-1.7847172,-3.0366514,5
3.0400312,0.80217683,0
-1.2013001,4.00558,1
-2.9216657,4.2324495,1
-1.2752689,-0.7194638,8
-1.9289131,0.35850507,8
5.059968,3.3180733,4
3.4477127,1.0824646,0
2.5340908,3.4708886,4
-2.110298,6.6143794,7
-3.7677486,-1.101592,3
-4.553104,0.4942953,2
0.49707282,-2.6668205,6
3.388028,0.91257566,0
-1.192575,1.2835001,1
-3.2875018,-2.4503834,3
-2.9057293,0.9631648,2
-2.2147186,6.254532,7
-1.8744472,4.468038,1
-1.2367742,-0.39676967,2
0.67390263,-1.4752926,5
4.070674,3.5065384,4
4.875057,5.1743655,4
2.2927155,0.019444153,0
0.85893434,1.7817578,0
-1.2221023,1.5899594,2
0.67030925,0.09517929,0
-3.5300794,4.776422,1
-5.149306,-0.22309507,2
-1.2083895,0.71120465,8
4.3899174,1.3282285,4
-0.61708766,1.4407251,1
-0.32958442,-3.097415,6
2.2237957,2.0125704,0
0.08553997,-3.6776407,6
0.5818737,-3.349698,6
3.8355083,2.478304,4
-3.163492,3.393802,1
-4.6732545,-1.2245842,3
0.81730026,-1.454372,5
0.31474206,1.3759346,0
-2.4617684,6.625985,7
-1.1902457,-2.3789573,3
-2.8945007,-2.1210334,3
3.923948,2.913207,4
6.601604,5.6216526,4
0.68147093,0.2836221,0
-1.3142952,0.7180344,3
-1.427884,3.578062,1
-1.4939395,1.1648601,3
4.1240993,2.9069836,4
3.0286562,3.979236,4
1.0393302,1.1484853,0
1.4515957,5.017571,9
-2.070382,6.5351377,7
1.4538039,-2.806003,6
-4.2994695,-1.6579272,3
6.179791,5.613168,4
-4.459163,-1.7625648,3
-3.3359604,-1.6204108,3
6.5025873,4.7584457,4
-2.738954,0.6891738,8
-1.3542542,2.8287065,1
-3.088246,1.3034593,2
-5.337756,0.32585993,2
-2.9368856,-2.5675888,5
0.25781563,-0.6092531,5
-3.4809964,-1.8964785,3
-0.72505933,-0.12635456,5
5.836019,4.2481613,4
1.9108595,0.42452762,0
0.07756401,-1.9579581,5
6.4677315,6.102173,4
0.90633595,-3.5205908,6
-1.2320031,-2.0349429,3
1.5060798,0.6474061,0
-2.4648492,0.18386409,2
-2.1554124,3.0467186,1
2.773145,1.2834096,0
-2.6315954,-0.93395454,3
2.2644548,-0.7935208,5
-2.999413,4.882953,1
-1.9434061,4.187049,1
-2.4170213,4.9529047,1
0.31912404,-2.3469455,6
-0.27354553,-2.3268938,5
3.014235,1.4416912,0
3.9464731,2.8691862,4
0.71498066,-1.9182819,6
1.1902752,4.016563,9
-1.9408201,2.3354897,2
4.6176076,1.6492248,4
1.2079991,-2.6395981,6
0.24044198,0.26512688,5
-0.88571763,-1.036641,3
-3.7828827,0.32986397,2
-0.37920022,-1.1425146,6
6.096134,5.489844,4
3.523993,2.9002497,4
2.7081323,3.3943942,0
-2.3125057,0.3043355,8
2.0060282,2.6282418,0
-1.7815101,4.135323,1
-5.020599,-0.41449085,2
-0.097175874,3.9952042,9
-5.2544913,-0.722406,2
-0.049163703,-1.3221103,6
3.6669521,2.9766724,4
-1.7092098,-0.97902864,6
-1.4681938,0.60233104,8
-3.1542578,-1.6977646,3
-3.559513,1.8862792,2
-5.304479,0.9382157,2
0.66153455,-2.6810803,6
4.866562,4.7996907,4
6.268383,4.644918,4
5.874634,3.8122675,4
-4.4161034,-0.42009556,2
-1.8228837,-2.659514,3
2.7247014,2.0740662,0
0.17132707,1.0726749,0
-4.259521,1.6928896,2
2.8784118,0.5580869,0
0.6969222,-1.5725272,5
0.24507803,-3.7953293,6
3.2638192,0.81999123,0
-1.3937362,-1.6553214,6
2.595458,2.9531744,0
5.0468683,4.986206,4
-1.5179039,5.8294377,7
0.7758874,-3.443371,6
5.8950543,4.514325,4
1.2751389,1.1680436,0
-2.0652726,-3.3923879,5
-4.2098637,0.23031196,2
6.3002906,3.9976206,4
3.6880763,2.1706426,0
-4.806844,1.0313278,2
-1.4246677,4.8302484,1
-0.40678635,-1.8277148,5
-0.848389,0.047621593,3
-5.136544,0.8004425,2
-4.5998073,-0.3263448,2
1.7472436,1.7341384,0
-1.9010109,1.1255037,1
0.7892659,1.2138878,0
-2.7719822,2.0921295,1
1.6994609,1.8814132,0
7.0135183,5.8977075,4
0.43354684,-2.5138257,6
1.519606,-1.7253867,5
-3.3292263,1.3607892,2
4.424789,4.376947,4
-0.1254128,-2.748153,6
-2.9561229,0.24229433,8
-3.0299542,2.9142294,1
5.6915565,3.4787772,4
-6.2355103,0.7779265,2
-2.9475713,2.7742295,1
-1.6705672,2.9387224,1
1.7601267,-1.247272,5
-1.1957974,2.8861377,1
-4.094771,-1.6198192,3
-0.8023539,0.012169393,3
-2.3989856,-1.0575236,8
4.802515,3.4253807,4
0.30134186,-1.3642048,6
-2.6105824,4.0683255,1
1.9034969,-1.0522162,5
0.24146579,1.2591963,0
-2.2665315,-1.4634475,3
-4.393175,0.70215416,2
3.522706,1.31955,0
-4.8668966,-0.19045222,2
-3.3267953,-1.7115425,3
-3.219394,3.143838,1
-4.3512173,-0.86066246,2
-3.1609042,2.8581119,1
3.7467198,0.57997096,0
4.2253714,1.7904112,0
-1.9505805,1.2622701,8
2.5775542,1.8233821,0
1.6588448,4.860969,9
-3.340415,2.0252385,2
1.4351345,4.84966,9
1.8786945,5.1183243,9
1.6918079,1.0788803,0
-2.9281306,-1.1180315,3
0.39502996,6.3867936,9
1.3938702,-0.14029537,0
4.236024,2.5551136,4
-1.7855191,-3.9959528,5
1.0791479,-0.72898936,6
-4.5617995,1.5232234,2
3.0082662,0.049164057,0
-3.2169518,2.4921765,1
-0.03753047,-2.9262927,6
2.4284782,0.9213038,0
-4.443495,0.12982371,2
-2.8614066,5.722571,7
1.0389441,-0.7394199,5
-1.6495291,0.5172575,8
-3.449531,1.1212349,2
-2.1221263,3.19391,1
-0.41615325,3.7906096,1
-6.4622154,1.2925525,2
3.6037679,1.4103734,0
0.3873723,4.585096,9
0.47588143,3.2286243,1
-2.908465,4.8314166,1
0.7348555,-1.2433469,5
4.9370193,2.246829,4
1.4604245,-0.31634936,0
-2.0705094,-3.4383378,5
2.4690235,1.947742,0
1.1015565,-0.24105534,0
-2.6322372,6.008304,7
-1.9524814,-3.6731024,5
3.1820626,0.6665101,0
-2.834046,-0.32643288,5
3.3464909,4.012407,4
2.626746,-0.49518764,5
3.263387,3.3892505,4
4.3803654,3.118324,4
-1.8758899,-0.5560594,3
-0.47877812,4.2059116,1
0.86964506,-1.4586766,5
-0.4808168,-1.5022454,5
-1.9631025,-3.347439,5
6.2010093,4.988399,4
-2.6969497,1.4037495,1
-2.0675635,0.15985367,2
-0.6957061,3.9071739,1
-2.027456,-2.6683009,5
-0.22524591,3.4867213,1
2.6881301,3.7903605,4
2.884073,3.7542157,9
-1.6202122,0.12287683,8
0.9770372,-2.1842997,6
-2.6772845,-0.7568072,8
4.753362,1.6133349,4
-0.020546323,3.2222931,1
-4.1592836,1.6229054,2
2.4716265,1.0855399,0
-2.5380933,6.2164073,7
0.64676124,1.0575818,0
-3.2000394,-1.3731589,5
4.8916345,3.4513521,4
4.9000835,2.8520436,4
-1.5569978,-1.9323226,3
-5.5057235,0.7766749,2
3.9395232,2.8858936,4
3.1308763,-0.19373503,5
1.3619434,-2.3155441,6
1.558944,1.4644445,0
2.846757,1.3511225,0
-5.581775,0.1599884,2
-2.0393114,6.44865,7
1.6813438,-0.27264598,5
-2.3069346,-0.74811167,8
-2.2694442,2.694875,1
-1.512192,-4.5295224,5
-2.852931,4.072238,1
4.382772,3.2706673,4
-0.83758056,2.731927,1
4.5693445,3.6274352,4
4.54716,2.5440483,4
-3.002856,1.124291,2
3.4186397,2.784287,4
-1.50105,-0.5224593,8
-2.5363073,0.6591169,3
0.36990172,6.111042,9
-3.7143626,-0.16474786,2
-3.3391252,6.0169644,7
0.21117333,0.92342514,0
0.03069748,-2.9128742,6
0.49615923,5.2511754,9
-2.159859,5.7145743,7
1.1362208,-1.5917494,6
-4.183221,-1.923315,3
1.5081145,-3.026869,6
1.7893411,-2.288669,6
-0.71606886,-2.8388286,5
4.3825355,3.99697,4
-2.494002,3.3423948,1
-4.068711,0.8129729,2
2.1109748,-0.48141104,5
1.0249482,6.1993465,9
-0.22066364,3.130597,1
-3.5506063,-2.2890956,3
6.9549136,6.2972593,4
-2.6217017,-0.09950791,3
-2.3185072,6.5702195,7
1.1114601,-0.37784022,5
0.21506757,-0.9259911,6
-0.6931552,-1.0206887,3
0.083510675,-0.7074451,5
-0.99092364,3.3237386,1
-2.3095355,4.7447124,1
-1.9758804,-0.33099112,8
6.918557,5.215535,4
4.0162663,4.147979,4
-4.478338,1.1673124,2
-0.2964067,0.5133413,3
1.021613,6.435006,9
-2.9014,-1.3292685,3
4.8542895,3.9101412,4
-1.6911856,1.8135775,1
-3.7216055,1.5007007,2
0.991898,1.5526048,0
0.9854768,-0.5806534,5
-0.13985744,-2.5465353,6
2.3480077,1.2820349,0
-0.06774812,3.185682,1
0.8048021,-0.042142153,0
0.10418308,-3.6513715,6
-1.774862,-2.0275147,5
1.3483726,0.2818046,0
-2.2394311,1.8735323,2
-3.4887748,6.3849154,7
-1.863221,1.4606738,3
1.0645548,-1.2654995,5
-6.4542937,0.67150956,2
-0.79300153,1.2696658,8
1.2126288,1.2469932,0
-2.3540804,0.08277997,8
-3.652604,-1.4091024,3
-3.844245,0.62386894,2
1.8636477,1.1028749,0
3.1482742,1.5880158,0
3.4340205,2.2097273,0
1.451986,-3.1554337,6
1.041875,-0.9392633,6
-2.2406473,4.2534523,1
-2.070416,0.3935736,8
-5.071889,1.4854367,2
-3.21612,-2.750201,3
-0.26637426,-3.3323708,6
-2.705884,3.7702193,1
-0.8229851,4.46299,1
-0.011368275,2.2202656,0
0.27991325,-2.5389602,6
0.6624008,-2.668264,5
5.461274,4.755539,4
-1.654203,0.83069456,3
-3.9238794,0.206718,2
0.7543026,0.2541239,0
0.7710317,0.9899268,0
-0.7776655,2.3882937,1
1.441298,-1.027372,5
-3.1360056,5.4513273,7
1.2112828,4.9824266,9
-1.4981638,5.3951735,1
-3.076222,2.4716878,1
-3.8807294,0.06687266,2
0.6518212,2.10596,0
-2.5081375,1.6106445,2
0.8538072,1.7399285,0
1.4449246,4.488978,9
-0.71150243,-2.5154963,5
-0.5271022,-1.0530539,6
-2.3215764,-2.7487502,3
-0.12718248,1.8685459,0
-4.950896,0.2816165,2
3.739957,0.656603,0
-3.760303,2.535243,1
5.008415,3.3293643,4
-2.05174,1.6266605,1
1.0264221,1.3185567,0
-0.474793,-0.25718415,5
-1.1140565,3.9446778,1
-2.3530188,-0.20527673,8
-4.6320415,1.0008783,2
-2.3951962,-2.583073,3
-1.9128219,-0.30994418,8
-1.5136524,-0.69756573,3
6.9138227,6.26151,4
-1.0409536,-1.3220283,3
-4.443666,0.33002582,2
-3.0714324,2.7196927,1
-0.2500908,-2.174215,6
0.16204472,-2.1538093,6
4.7490296,2.3709946,4
1.1898917,6.047291,9
-2.593857,-1.7173629,3
-2.3165004,-3.8756797,5
-6.1535745,0.81821406,2
0.7643719,-4.309061,6
-4.068683,-0.3930579,2
0.61106217,6.1882567,9
-2.9117749,3.164992,1
-1.2543447,3.303078,1
0.7397717,-2.4665198,6
-2.9455273,5.517715,7
-1.8908834,3.3651552,1
-1.4058806,1.7191875,1
0.26166904,-3.6733696,6
-3.432091,-1.9013165,3
0.12424465,1.4489493,0
-3.5660195,-2.3053234,3
1.1596749,-1.7174515,5
-4.428793,-2.0674398,3
-5.85872,0.77013814,2
-1.6540967,1.1871269,8
3.196223,1.250297,0
3.7508435,3.625551,4
-3.1948674,6.359794,7
2.2100937,-0.365159,0
-4.7874045,1.5560098,2
-1.8035431,3.4210386,1
0.1694282,-1.8215864,6
-2.8835504,-1.5208603,3
-4.380345,0.94034994,2
-0.2681522,1.1337792,0
-3.00234,1.460308,2
0.09551216,-1.3433275,5
1.6992427,-1.9456544,6
0.4347412,-1.290325,5
-0.39713505,-1.0691907,3
0.7233054,2.1303105,0
-0.037167598,-2.10531,5
-0.9026151,0.023836782,3
-0.14885414,3.0430102,1
-2.2600214,3.9577096,1
-1.136972,3.7339818,1
-0.6874081,0.60574955,3
-0.17362083,0.47497275,0
-2.894041,-2.999462,3
-1.5314319,2.5532162,1
-4.579558,1.3771666,2
1.2206728,-2.2095318,6
3.6853004,2.6670094,4
-3.0952713,1.6428511,8
-0.7775002,3.678593,1
-5.1538343,0.051251363,2
-2.0659835,0.441742,2
0.9704004,3.2904203,1
-1.8100191,1.9676898,1
-1.6586531,1.174911,3
1.8976318,0.86275053,0
-2.24883,3.641098,1
-1.8457102,1.368606,8
-4.1751056,1.2899132,2
1.5644624,-2.678123,6
-0.34745562,-2.8424451,6
-2.2766361,2.063603,1
4.0715175,3.0767684,4
-1.6591219,5.1113753,1
-4.948253,1.1727747,2
-3.898275,0.33900052,2
2.9572577,-0.4982693,5
6.094794,5.9523454,4
-3.729697,-1.4052124,3
0.2980162,-1.094764,5
-0.309854,0.48221436,3
-2.004604,-3.772012,5
-0.78386843,2.335438,1
-4.6854854,-1.0772753,2
6.3769164,5.821174,4
-2.0603204,0.5777197,8
-3.1043143,-0.19560963,2
1.6757377,5.309725,9
1.82192,0.48800892,0
-2.3557565,3.4704547,1
2.114542,3.567679,9
4.1724124,2.96598,4
-1.2675378,-4.8495507,5
-2.3714075,2.2046611,1
2.4286342,1.3856672,0
-5.5658317,0.35383534,2
-2.687763,0.45534658,5
-2.7402792,1.8390987,1
-2.721396,5.3245726,7
-2.7268605,-0.56232774,3
-2.3218791,2.9213495,1
0.9432976,1.7510319,0
0.71803075,1.6043549,0
3.2705452,2.278905,0
-0.11759876,1.6733435,0
0.79335237,6.5509357,9
-1.1420034,-3.6673121,5
0.23051065,-2.8434813,6
-3.402178,-0.3387848,2
-1.9635211,3.0366137,1
-5.188252,0.41983038,2
1.4879266,2.6771538,0
-3.0312421,0.96849567,2
-1.7229658,2.6930463,1
-4.896938,0.80104876,2
-2.5440135,3.6189675,1
-1.9566509,-0.27045035,8
-1.1465763,-4.138448,5
3.6042202,2.455197,0
-3.6795897,-1.2211201,3
-1.8548965,-2.5398347,3
2.5608573,0.6669729,0
-2.0339983,2.4493966,1
-1.6102428,5.164236,1
2.688838,0.5112268,0
-3.4471884,-1.4057211,3
-0.5807272,-2.964634,6
-5.9329386,0.8898821,2
-2.000867,-2.7784631,3
-0.47340354,2.088313,1
-1.8046583,2.4230819,1
1.3555015,1.2027673,0
4.5723658,3.6687758,4
-3.752616,-1.5485326,3
-1.9227911,-2.6209571,3
-1.890392,-2.4541667,3
-3.0137198,6.155631,7
-3.370798,5.697435,7
